time 	 p1 	 p2 	 dp
1588992604.295082 	 0.039335 	 0.018672 	 -0.020663
1588992604.413637 	 0.007220 	 -0.008713 	 -0.015933
1588992604.523969 	 0.058753 	 -0.017925 	 -0.076678
1588992604.634579 	 0.024896 	 -0.026140 	 -0.051036
1588992604.745267 	 0.009958 	 -0.037592 	 -0.047550
1588992604.778209 	 0.033360 	 -0.012946 	 -0.046306
1588992604.907620 	 0.087134 	 0.034854 	 -0.052281
1588992605.017605 	 0.052032 	 -0.017427 	 -0.069458
1588992605.136671 	 0.055766 	 -0.015933 	 -0.071699
1588992605.247831 	 0.029875 	 -0.006722 	 -0.036596
1588992605.272362 	 0.048546 	 0.014688 	 -0.033858
1588992605.394684 	 0.051036 	 -0.002739 	 -0.053774
1588992605.514265 	 0.061741 	 0.000498 	 -0.061243
1588992605.624889 	 0.050538 	 0.003485 	 -0.047053
1588992605.735674 	 0.050040 	 -0.004232 	 -0.054272
1588992605.846402 	 0.037094 	 0.008962 	 -0.028132
1588992605.879114 	 0.035103 	 -0.003734 	 -0.038837
1588992606.001014 	 0.061243 	 -0.012448 	 -0.073691
1588992606.111127 	 0.038090 	 0.004979 	 -0.033111
1588992606.230073 	 0.038090 	 -0.002241 	 -0.040331
1588992606.341316 	 0.049293 	 -0.014190 	 -0.063484
1588992606.370449 	 0.039833 	 -0.001743 	 -0.041575
1588992606.488266 	 0.045310 	 -0.009709 	 -0.055019
1588992606.607898 	 0.016431 	 -0.002987 	 -0.019418
1588992606.725616 	 -0.002739 	 -0.024149 	 -0.021410
1588992606.843833 	 0.022406 	 -0.005726 	 -0.028132
1588992606.868303 	 -0.049542 	 -0.050787 	 -0.001245
1588992606.999676 	 0.017427 	 -0.023153 	 -0.040580
1588992607.109231 	 0.053027 	 -0.008713 	 -0.061741
1588992607.227360 	 0.043069 	 -0.017925 	 -0.060994
1588992607.337874 	 0.042571 	 -0.001494 	 -0.044065
1588992607.448312 	 0.015684 	 -0.024149 	 -0.039833
1588992607.480916 	 0.029626 	 -0.045808 	 -0.075433
1588992607.609827 	 0.041078 	 -0.025144 	 -0.066222
1588992607.719030 	 0.038837 	 -0.009211 	 -0.048048
1588992607.837140 	 0.021410 	 -0.019418 	 -0.040829
1588992607.947046 	 0.050787 	 0.004481 	 -0.046306
1588992607.971327 	 0.049293 	 -0.002987 	 -0.052281
1588992608.092740 	 0.054272 	 -0.025393 	 -0.079666
1588992608.210926 	 0.052032 	 -0.021410 	 -0.073442
1588992608.319693 	 0.039335 	 -0.003734 	 -0.043069
1588992608.438731 	 0.050040 	 -0.013195 	 -0.063235
1588992608.549678 	 0.040829 	 -0.010705 	 -0.051534
1588992608.574292 	 0.048546 	 -0.016929 	 -0.065475
1588992608.696081 	 0.047301 	 -0.023153 	 -0.070454
1588992608.813734 	 0.030373 	 -0.029626 	 -0.059998
1588992608.922912 	 0.025393 	 -0.020663 	 -0.046057
1588992609.033821 	 0.038339 	 -0.015186 	 -0.053525
1588992609.143638 	 0.028879 	 -0.012448 	 -0.041327
1588992609.176336 	 0.039833 	 -0.022904 	 -0.062737
1588992609.297665 	 0.059251 	 -0.013693 	 -0.072944
1588992609.415836 	 -0.003734 	 -0.042571 	 -0.038837
1588992609.525949 	 0.043069 	 -0.014937 	 -0.058007
1588992609.636424 	 0.028630 	 -0.029626 	 -0.058255
1588992609.745311 	 0.051783 	 -0.013941 	 -0.065724
1588992609.778048 	 0.041575 	 -0.016431 	 -0.058007
1588992609.898988 	 0.033609 	 -0.038588 	 -0.072197
1588992610.007184 	 0.035601 	 -0.030870 	 -0.066471
1588992610.124463 	 0.025393 	 -0.027634 	 -0.053027
1588992610.234024 	 0.035352 	 -0.028630 	 -0.063981
1588992610.350848 	 0.050289 	 -0.015186 	 -0.065475
1588992610.374851 	 0.057758 	 -0.002739 	 -0.060496
1588992610.495716 	 0.045310 	 -0.018921 	 -0.064230
1588992610.612600 	 0.030373 	 -0.033858 	 -0.064230
1588992610.721419 	 0.017925 	 -0.045310 	 -0.063235
1588992610.830757 	 0.051285 	 -0.021908 	 -0.073193
1588992610.947736 	 0.032115 	 -0.036845 	 -0.068961
1588992610.971883 	 0.031119 	 -0.035601 	 -0.066720
1588992611.092525 	 0.058504 	 0.008216 	 -0.050289
1588992611.209879 	 0.034107 	 -0.014439 	 -0.048546
1588992611.318452 	 0.042571 	 -0.022406 	 -0.064977
1588992611.435701 	 0.030870 	 0.000996 	 -0.029875
1588992611.544928 	 0.044065 	 -0.000498 	 -0.044563
1588992611.569251 	 0.054272 	 0.018423 	 -0.035850
1588992611.690058 	 0.045559 	 -0.024398 	 -0.069956
1588992611.807341 	 0.046555 	 -0.008464 	 -0.055019
1588992611.915724 	 0.041078 	 -0.003734 	 -0.044812
1588992612.032942 	 0.049791 	 -0.009958 	 -0.059749
1588992612.142130 	 0.034605 	 0.002241 	 -0.032364
1588992612.170738 	 0.047301 	 0.009709 	 -0.037592
1588992612.286860 	 0.023651 	 -0.018423 	 -0.042073
1588992612.405225 	 0.052530 	 -0.001992 	 -0.054521
1588992612.514569 	 0.027136 	 0.005726 	 -0.021410
1588992612.632390 	 0.014688 	 -0.019418 	 -0.034107
1588992612.741610 	 0.013693 	 0.015933 	 0.002241
1588992612.794398 	 0.021161 	 -0.010207 	 -0.031368
1588992612.889346 	 0.031368 	 0.001494 	 -0.029875
1588992613.006342 	 0.024896 	 -0.005477 	 -0.030373
1588992613.114513 	 0.018921 	 -0.011701 	 -0.030621
1588992613.231467 	 0.004481 	 -0.017676 	 -0.022157
1588992613.340557 	 0.010954 	 -0.029875 	 -0.040829
1588992613.393412 	 -0.000498 	 -0.030870 	 -0.030373
1588992613.488783 	 0.045808 	 -0.008464 	 -0.054272
1588992613.605466 	 0.038588 	 -0.020663 	 -0.059251
1588992613.713622 	 0.019916 	 -0.043069 	 -0.062986
1588992613.830536 	 0.019916 	 -0.021659 	 -0.041575
1588992613.939924 	 0.025642 	 -0.007220 	 -0.032862
1588992614.019230 	 0.050040 	 -0.031617 	 -0.081657
1588992614.083268 	 0.028879 	 0.021908 	 -0.006971
1588992614.200451 	 0.044563 	 -0.015933 	 -0.060496
1588992614.308664 	 0.036845 	 -0.026140 	 -0.062986
1588992614.426110 	 0.056513 	 -0.029377 	 -0.085890
1588992614.534935 	 0.033111 	 -0.030124 	 -0.063235
1588992614.642224 	 0.030621 	 -0.042571 	 -0.073193
1588992614.674279 	 0.028381 	 -0.013444 	 -0.041824
1588992614.798887 	 0.031866 	 -0.050040 	 -0.081906
1588992614.916505 	 0.029377 	 -0.051534 	 -0.080910
1588992615.035167 	 -0.017676 	 -0.025642 	 -0.007967
1588992615.142871 	 0.015186 	 -0.023153 	 -0.038339
1588992615.175714 	 0.019667 	 -0.051036 	 -0.070703
1588992615.296376 	 0.010207 	 -0.019916 	 -0.030124
1588992615.414038 	 0.022655 	 -0.001494 	 -0.024149
1588992615.530895 	 0.007967 	 -0.045559 	 -0.053525
1588992615.650756 	 0.057260 	 0.011950 	 -0.045310
1588992615.674790 	 -0.003236 	 -0.061990 	 -0.058753
1588992615.806554 	 0.041824 	 -0.030621 	 -0.072446
1588992615.917438 	 -0.026140 	 -0.037343 	 -0.011203
1588992616.038771 	 0.034107 	 -0.035103 	 -0.069210
1588992616.149169 	 0.033111 	 -0.026887 	 -0.059998
1588992616.182184 	 0.019170 	 -0.018423 	 -0.037592
1588992616.312560 	 0.030621 	 -0.024149 	 -0.054770
1588992616.431966 	 -0.002739 	 -0.028630 	 -0.025891
1588992616.552265 	 0.019418 	 -0.011950 	 -0.031368
1588992616.576311 	 0.008464 	 0.001245 	 -0.007220
1588992616.708045 	 -0.005477 	 -0.021410 	 -0.015933
1588992616.824794 	 -0.025642 	 -0.081159 	 -0.055517
1588992616.944276 	 0.042820 	 -0.040580 	 -0.083400
1588992616.968393 	 0.005975 	 0.001494 	 -0.004481
1588992617.092906 	 -0.002987 	 -0.050040 	 -0.047053
1588992617.213850 	 0.056015 	 0.001743 	 -0.054272
1588992617.325422 	 0.036596 	 -0.034107 	 -0.070703
1588992617.503745 	 0.001743 	 -0.024896 	 -0.026638
1588992617.545096 	 -0.000498 	 -0.033360 	 -0.032862
1588992617.717236 	 0.031119 	 -0.053525 	 -0.084645
1588992617.760581 	 0.022157 	 -0.027136 	 -0.049293
1588992617.796165 	 0.013941 	 -0.055766 	 -0.069707
1588992617.986926 	 0.011203 	 -0.023153 	 -0.034356
1588992618.028310 	 0.032862 	 -0.020912 	 -0.053774
1588992618.217883 	 0.035601 	 -0.011950 	 -0.047550
1588992618.259051 	 0.015684 	 -0.032115 	 -0.047799
1588992618.283998 	 -0.011452 	 -0.026887 	 -0.015435
1588992618.478069 	 0.008962 	 -0.050289 	 -0.059251
1588992618.507127 	 -0.008713 	 -0.030124 	 -0.021410
1588992618.696028 	 0.045808 	 -0.040829 	 -0.086636
1588992618.737522 	 0.018423 	 -0.022406 	 -0.040829
1588992618.909391 	 0.016929 	 -0.051285 	 -0.068214
1588992618.972281 	 0.012448 	 -0.045808 	 -0.058255
1588992618.992805 	 0.033609 	 -0.033111 	 -0.066720
1588992619.187011 	 0.019170 	 -0.028879 	 -0.048048
1588992619.214873 	 -0.015684 	 -0.039584 	 -0.023900
1588992619.404800 	 0.017676 	 -0.020165 	 -0.037841
1588992619.445870 	 0.000000 	 -0.011950 	 -0.011950
1588992619.563250 	 0.028630 	 -0.025891 	 -0.054521
1588992619.667248 	 0.020912 	 -0.012448 	 -0.033360
1588992619.697584 	 0.007967 	 0.002739 	 -0.005228
1588992619.896427 	 -0.007718 	 -0.033609 	 -0.025891
1588992619.937525 	 -0.024149 	 -0.055019 	 -0.030870
1588992620.107870 	 0.013693 	 -0.050040 	 -0.063732
1588992620.170441 	 0.012946 	 -0.047053 	 -0.059998
1588992620.191280 	 0.016431 	 -0.042820 	 -0.059251
1588992620.384441 	 0.012199 	 -0.029128 	 -0.041327
1588992620.412456 	 0.022904 	 -0.066222 	 -0.089126
1588992620.600264 	 0.001494 	 -0.026140 	 -0.027634
1588992620.641383 	 -0.001245 	 -0.036347 	 -0.035103
1588992620.811666 	 0.018423 	 -0.017925 	 -0.036347
1588992620.855050 	 0.031119 	 -0.020165 	 -0.051285
1588992620.889394 	 0.030870 	 -0.013941 	 -0.044812
1588992621.086480 	 0.019170 	 -0.038837 	 -0.058007
1588992621.103496 	 0.016680 	 -0.041824 	 -0.058504
1588992621.212923 	 0.017676 	 -0.037592 	 -0.055268
1588992621.332402 	 0.023900 	 -0.023900 	 -0.047799
1588992621.443826 	 0.020414 	 -0.025144 	 -0.045559
1588992621.468196 	 0.013444 	 -0.035601 	 -0.049044
1588992621.592859 	 0.019667 	 -0.061492 	 -0.081159
1588992621.712188 	 0.038339 	 -0.045061 	 -0.083400
1588992621.822921 	 -0.009211 	 -0.036596 	 -0.027385
1588992621.934296 	 -0.007469 	 -0.054521 	 -0.047053
1588992622.044209 	 0.020165 	 -0.021161 	 -0.041327
1588992622.078893 	 0.019170 	 -0.041824 	 -0.060994
1588992622.201611 	 0.020165 	 -0.038339 	 -0.058504
1588992622.312158 	 0.022157 	 -0.010207 	 -0.032364
1588992622.430870 	 0.012697 	 -0.044065 	 -0.056762
1588992622.541993 	 0.010456 	 0.001992 	 -0.008464
1588992622.570523 	 0.043318 	 -0.036596 	 -0.079915
1588992622.687695 	 0.020912 	 -0.024398 	 -0.045310
1588992622.806956 	 0.021659 	 -0.024896 	 -0.046555
1588992622.917611 	 -0.011452 	 -0.045808 	 -0.034356
1588992623.029464 	 0.016929 	 -0.039584 	 -0.056513
1588992623.149181 	 0.011203 	 -0.047053 	 -0.058255
1588992623.173362 	 0.023402 	 -0.035850 	 -0.059251
1588992623.298137 	 0.005477 	 -0.051534 	 -0.057011
1588992623.408602 	 0.004232 	 -0.030373 	 -0.034605
1588992623.527471 	 0.007967 	 -0.021908 	 -0.029875
1588992623.638964 	 -0.009460 	 -0.015684 	 -0.006224
1588992623.747257 	 -0.002739 	 -0.027136 	 -0.024398
1588992623.781249 	 0.019418 	 -0.046057 	 -0.065475
1588992623.903032 	 0.016929 	 -0.038837 	 -0.055766
1588992624.012987 	 0.007718 	 -0.032364 	 -0.040082
1588992624.131349 	 -0.001992 	 -0.048297 	 -0.046306
1588992624.242212 	 0.023402 	 -0.033609 	 -0.057011
1588992624.270782 	 0.003485 	 -0.023402 	 -0.026887
1588992624.388076 	 0.007718 	 -0.036845 	 -0.044563
1588992624.507026 	 0.031866 	 -0.051783 	 -0.083649
1588992624.617305 	 0.001494 	 -0.030870 	 -0.032364
1588992624.736010 	 0.000996 	 -0.017178 	 -0.018174
1588992624.846934 	 0.008464 	 -0.019170 	 -0.027634
1588992624.871026 	 -0.016431 	 -0.043318 	 -0.026887
1588992625.001269 	 0.027385 	 -0.037841 	 -0.065226
1588992625.110974 	 0.010705 	 -0.008464 	 -0.019170
1588992625.229701 	 -0.005228 	 -0.033858 	 -0.028630
1588992625.340888 	 0.016182 	 -0.020165 	 -0.036347
1588992625.395223 	 -0.012697 	 -0.038837 	 -0.026140
1588992625.491519 	 -0.020663 	 -0.038339 	 -0.017676
1588992625.617642 	 -0.001992 	 -0.049542 	 -0.047550
1588992625.727969 	 0.041078 	 -0.031368 	 -0.072446
1588992625.839248 	 0.016680 	 -0.029128 	 -0.045808
1588992625.947640 	 0.022157 	 -0.056513 	 -0.078670
1588992625.981806 	 0.041078 	 -0.024647 	 -0.065724
1588992626.110359 	 0.018921 	 -0.025891 	 -0.044812
1588992626.220029 	 0.007718 	 -0.039335 	 -0.047053
1588992626.330804 	 -0.004481 	 -0.021908 	 -0.017427
1588992626.448354 	 0.020912 	 -0.020663 	 -0.041575
1588992626.472359 	 0.040580 	 -0.033111 	 -0.073691
1588992626.595811 	 -0.018921 	 -0.038588 	 -0.019667
1588992626.714410 	 -0.007469 	 -0.033858 	 -0.026389
1588992626.825672 	 0.026389 	 -0.022157 	 -0.048546
1588992626.937894 	 -0.025642 	 -0.069210 	 -0.043567
1588992627.045184 	 0.015186 	 -0.000747 	 -0.015933
1588992627.079105 	 -0.006722 	 -0.031866 	 -0.025144
1588992627.201271 	 0.001992 	 -0.046804 	 -0.048795
1588992627.311301 	 -0.000249 	 -0.030373 	 -0.030124
1588992627.430320 	 -0.016182 	 -0.055268 	 -0.039086
1588992627.540223 	 0.009958 	 -0.037094 	 -0.047053
1588992627.618538 	 0.048297 	 0.002241 	 -0.046057
1588992627.683385 	 0.033858 	 -0.018921 	 -0.052778
1588992627.800738 	 0.015684 	 -0.029875 	 -0.045559
1588992627.911197 	 -0.012697 	 -0.036596 	 -0.023900
1588992628.030261 	 0.032613 	 -0.003236 	 -0.035850
1588992628.142195 	 0.000249 	 -0.051036 	 -0.051285
1588992628.171028 	 -0.003983 	 -0.058504 	 -0.054521
1588992628.291197 	 0.032115 	 -0.019667 	 -0.051783
1588992628.411205 	 0.014439 	 -0.027883 	 -0.042322
1588992628.522054 	 0.011203 	 -0.050787 	 -0.061990
1588992628.633390 	 0.002490 	 -0.050787 	 -0.053276
1588992628.743025 	 0.001743 	 -0.066969 	 -0.068712
1588992628.777502 	 0.038837 	 -0.031119 	 -0.069956
1588992628.898225 	 0.011452 	 -0.033858 	 -0.045310
1588992629.015603 	 0.004979 	 -0.006473 	 -0.011452
1588992629.124493 	 0.024149 	 -0.028132 	 -0.052281
1588992629.234485 	 0.025393 	 -0.030373 	 -0.055766
1588992629.341704 	 0.000249 	 -0.064977 	 -0.065226
1588992629.375613 	 0.024149 	 -0.029128 	 -0.053276
1588992629.503549 	 0.016929 	 -0.046306 	 -0.063235
1588992629.612862 	 0.016182 	 -0.039335 	 -0.055517
1588992629.730714 	 -0.011701 	 -0.039584 	 -0.027883
1588992629.841124 	 0.002241 	 -0.013195 	 -0.015435
1588992629.895110 	 -0.009211 	 -0.039833 	 -0.030621
1588992629.989442 	 0.013444 	 -0.032613 	 -0.046057
1588992630.107417 	 -0.008962 	 -0.055019 	 -0.046057
1588992630.217024 	 0.000249 	 -0.033111 	 -0.033360
1588992630.335205 	 -0.011950 	 -0.032613 	 -0.020663
1588992630.446002 	 0.006224 	 -0.029875 	 -0.036098
1588992630.470091 	 0.000498 	 -0.024896 	 -0.025393
1588992630.593768 	 -0.017427 	 -0.024896 	 -0.007469
1588992630.711826 	 0.001743 	 -0.044563 	 -0.046306
1588992630.821442 	 0.016929 	 -0.029128 	 -0.046057
1588992630.931324 	 -0.002987 	 -0.046057 	 -0.043069
1588992631.047617 	 0.014439 	 -0.046804 	 -0.061243
1588992631.071678 	 -0.009211 	 -0.008713 	 0.000498
1588992631.200465 	 0.038339 	 -0.022406 	 -0.060745
1588992631.310352 	 0.013195 	 -0.060994 	 -0.074189
1588992631.429273 	 -0.005726 	 -0.069210 	 -0.063484
1588992631.540724 	 0.007469 	 -0.023900 	 -0.031368
1588992631.594499 	 0.003236 	 -0.041327 	 -0.044563
1588992631.689212 	 -0.014688 	 -0.037841 	 -0.023153
1588992631.807760 	 -0.000249 	 -0.029128 	 -0.028879
1588992631.918076 	 0.054770 	 -0.011203 	 -0.065973
1588992632.029238 	 0.059749 	 0.000249 	 -0.059500
1588992632.155076 	 -0.042073 	 -0.074438 	 -0.032364
1588992632.178859 	 -0.047301 	 -0.089126 	 -0.041824
1588992632.310462 	 0.028381 	 -0.016182 	 -0.044563
1588992632.420905 	 -0.076678 	 -0.195928 	 -0.119249
1588992632.542415 	 -0.057758 	 -0.027136 	 0.030621
1588992632.570785 	 -0.125224 	 -0.232026 	 -0.106802
1588992632.699296 	 -0.007718 	 -0.068961 	 -0.061243
1588992632.810045 	 -0.049791 	 -0.117009 	 -0.067218
1588992632.929432 	 0.084894 	 0.050040 	 -0.034854
1588992633.050277 	 -0.017178 	 -0.053774 	 -0.036596
1588992633.074448 	 -0.048546 	 -0.085890 	 -0.037343
1588992633.199248 	 0.016680 	 -0.043069 	 -0.059749
1588992633.310230 	 0.001992 	 -0.078172 	 -0.080164
1588992633.429739 	 -0.003983 	 -0.035850 	 -0.031866
1588992633.541623 	 -0.003485 	 -0.028381 	 -0.024896
1588992633.570158 	 -0.010705 	 -0.011452 	 -0.000747
1588992633.687979 	 0.012199 	 -0.020663 	 -0.032862
1588992633.807461 	 -0.015684 	 -0.056264 	 -0.040580
1588992633.918730 	 -0.013195 	 -0.062488 	 -0.049293
1588992634.030466 	 0.006473 	 -0.050787 	 -0.057260
1588992634.150838 	 -0.016929 	 -0.079666 	 -0.062737
1588992634.175281 	 0.026389 	 -0.032364 	 -0.058753
1588992634.300133 	 -0.005975 	 -0.024647 	 -0.018672
1588992634.411353 	 -0.011203 	 -0.050289 	 -0.039086
1588992634.530325 	 0.011950 	 -0.036596 	 -0.048546
1588992634.641979 	 -0.039335 	 -0.084396 	 -0.045061
1588992634.696997 	 -0.016680 	 -0.045061 	 -0.028381
